AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_06;TRA_HOM_05;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2010;1842;2;COLEGIO  SAN ANDRES;5;5109;VIÑA DEL MAR;3;1;110;21;28;29;26;35;25;23;16;203;32;30;27;29;25;22;19;6;190;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;4;0;1;0;1;1;0;0;0;3
2010;1844;9;COLEGIO FRANCO INGLES;5;5109;VIÑA DEL MAR;4;1;110;7;11;7;5;8;7;4;6;55;5;4;9;6;7;4;7;8;50;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;1;1;0;0;0;2;0;1;0;0;0;0;0;0;1;0;2;2;0;2;0;1;0;7;0;0;0;0;0;1;0;0;1
2010;1844;9;COLEGIO FRANCO INGLES;5;5109;VIÑA DEL MAR;4;1;310;6;13;7;13;0;0;0;0;39;10;8;17;12;0;0;0;0;47;1;1;1;0;0;0;0;0;3;1;2;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;5;0;2;0;1;0;0;0;0;3
2010;1847;3;COLEGIO SAINT MICHAEL;5;5109;VIÑA DEL MAR;3;1;110;7;13;11;12;7;13;7;12;82;9;4;10;7;6;4;7;9;56;1;1;4;1;1;0;1;1;10;0;0;0;0;1;1;1;0;3;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;1;2;0;0;0;0;3;1;0;0;0;0;0;1;1;3
2010;1851;1;LICEO POLITECNICO QUINTERO;5;5107;QUINTERO;2;1;165;0;4;0;0;0;0;0;0;4;2;4;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1851;1;LICEO POLITECNICO QUINTERO;5;5107;QUINTERO;2;1;167;0;0;12;0;0;0;0;0;12;0;0;11;0;0;0;0;0;11;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;1851;1;LICEO POLITECNICO QUINTERO;5;5107;QUINTERO;2;1;310;0;0;6;8;0;0;0;0;14;0;0;10;12;0;0;0;0;22;0;0;1;1;0;0;0;0;2;0;0;0;3;0;0;0;0;3;0;0;1;1;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;1851;1;LICEO POLITECNICO QUINTERO;5;5107;QUINTERO;2;1;363;16;0;57;0;0;0;0;0;73;16;0;15;0;0;0;0;0;31;4;0;2;0;0;0;0;0;6;6;0;3;0;0;0;0;0;9;20;0;12;0;0;0;0;0;32;12;0;9;0;0;0;0;0;21;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2010;1851;1;LICEO POLITECNICO QUINTERO;5;5107;QUINTERO;2;1;810;31;40;14;18;0;0;0;0;103;29;41;21;16;0;0;0;0;107;4;4;5;5;0;0;0;0;18;1;3;4;3;0;0;0;0;11;2;3;3;1;0;0;0;0;9;5;1;3;2;0;0;0;0;11;1;3;0;1;0;0;0;0;5;1;3;1;0;0;0;0;0;5
2010;1853;8;ESCUELA BASICA LIDIA IRATCHET ZAVALA;5;5107;QUINTERO;2;1;110;10;20;18;23;19;19;20;26;155;9;24;13;10;15;20;19;19;129;3;3;3;3;2;4;1;0;19;1;0;1;0;3;1;4;0;10;1;0;3;3;3;2;2;0;14;2;1;0;0;0;0;1;2;6;5;2;3;1;4;1;0;3;19;3;2;2;0;2;1;2;0;12
2010;1855;4;ESCUELA BASICA REPUBLICA DE FRANCIA;5;5107;QUINTERO;2;1;110;26;30;35;42;34;47;30;30;274;24;42;26;40;41;30;31;29;263;4;3;2;0;5;5;3;1;23;6;1;0;0;3;0;3;1;14;0;1;1;0;1;0;0;0;3;1;0;0;0;0;1;0;0;2;2;0;2;0;1;0;1;0;6;0;1;2;0;0;0;2;2;7
2010;1856;2;ESCUELA MANTAGUA;5;5107;QUINTERO;2;2;110;7;9;6;7;11;9;7;8;64;3;2;8;6;7;5;4;8;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;4;1;0;0;1;0;1;0;0;3
2010;1857;0;ESCUELA JUAN JOSE TORTEL;5;5107;QUINTERO;2;2;110;3;4;2;0;1;0;0;0;10;3;0;0;1;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2010;1858;9;COLEGIO DON ORIONE;5;5107;QUINTERO;3;1;110;41;43;45;34;44;38;53;43;341;41;39;41;52;31;49;62;45;360;2;2;3;2;3;1;2;1;16;3;1;1;1;3;3;2;0;14;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;3;1;1;0;0;2;0;1;1;6
2010;1858;9;COLEGIO DON ORIONE;5;5107;QUINTERO;3;1;310;37;43;29;37;0;0;0;0;146;44;45;45;44;0;0;0;0;178;2;1;1;0;0;0;0;0;4;2;2;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;4
2010;1858;9;COLEGIO DON ORIONE;5;5107;QUINTERO;3;1;510;28;30;23;28;0;0;0;0;109;9;10;7;8;0;0;0;0;34;4;3;2;0;0;0;0;0;9;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2010;1859;7;COLEGIO SANTA FILOMENA;5;5107;QUINTERO;3;1;110;19;23;16;21;21;22;13;18;153;25;18;26;26;23;24;28;26;196;0;0;0;0;1;0;3;1;5;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2010;1859;7;COLEGIO SANTA FILOMENA;5;5107;QUINTERO;3;1;310;17;13;13;20;0;0;0;0;63;19;23;17;18;0;0;0;0;77;2;4;3;1;0;0;0;0;10;2;3;4;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2010;1860;0;COLEGIO INGLES;5;5107;QUINTERO;3;1;110;46;34;46;36;35;41;37;32;307;26;47;29;39;29;45;37;50;302;1;2;2;0;1;1;0;0;7;2;1;3;0;3;3;8;2;22;1;1;0;0;0;0;0;0;2;1;1;1;0;0;0;2;1;6;4;1;2;0;0;0;0;1;8;4;1;3;2;1;0;0;1;12
2010;1860;0;COLEGIO INGLES;5;5107;QUINTERO;3;1;310;34;22;24;30;0;0;0;0;110;37;37;32;27;0;0;0;0;133;8;0;3;0;0;0;0;0;11;5;2;0;0;0;0;0;0;7;2;1;0;1;0;0;0;0;4;0;1;3;0;0;0;0;0;4;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1
2010;1860;0;COLEGIO INGLES;5;5107;QUINTERO;3;1;363;8;0;16;0;0;0;0;0;24;9;0;20;0;0;0;0;0;29;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0;6;0;0;0;0;0;24;9;0;6;0;0;0;0;0;15;1;0;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2
2010;1863;5;COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ;5;5105;PUCHUNCAVÍ;2;1;110;20;20;14;15;8;24;20;22;143;16;20;20;18;18;19;15;27;153;2;0;2;0;4;0;9;1;18;3;0;1;0;1;0;4;0;9;1;0;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;5;2;0;0;1;0;0;1;2;6
2010;1863;5;COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ;5;5105;PUCHUNCAVÍ;2;1;310;27;38;11;31;0;0;0;0;107;22;24;26;23;0;0;0;0;95;7;7;2;1;0;0;0;0;17;4;2;1;0;0;0;0;0;7;3;2;0;0;0;0;0;0;5;2;3;0;1;0;0;0;0;6;3;0;0;2;0;0;0;0;5;1;0;1;0;0;0;0;0;2
2010;1863;5;COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ;5;5105;PUCHUNCAVÍ;2;1;610;11;8;6;4;0;0;0;0;29;15;18;15;9;0;0;0;0;57;3;1;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;2
2010;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;5105;PUCHUNCAVÍ;2;1;110;19;13;13;22;27;19;19;17;149;19;14;14;20;19;9;18;13;126;1;1;1;2;1;1;2;1;10;1;1;3;0;0;4;0;1;10;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1
2010;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;5105;PUCHUNCAVÍ;2;1;167;0;2;5;0;0;0;0;0;7;0;0;5;0;0;0;0;0;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;5105;PUCHUNCAVÍ;2;1;310;6;10;11;6;0;0;0;0;33;7;13;13;13;0;0;0;0;46;5;0;1;0;0;0;0;0;6;5;2;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2;0;0;1;0;0;0;0;0;1
2010;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;5105;PUCHUNCAVÍ;2;1;363;5;0;12;0;0;0;0;0;17;11;0;11;0;0;0;0;0;22;12;0;5;0;0;0;0;0;17;8;0;1;0;0;0;0;0;9;13;0;11;0;0;0;0;0;24;6;0;2;0;0;0;0;0;8;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
2010;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;5105;PUCHUNCAVÍ;2;1;410;4;2;4;5;0;0;0;0;15;22;27;25;14;0;0;0;0;88;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;5105;PUCHUNCAVÍ;2;1;510;37;34;18;21;0;0;0;0;110;1;1;1;1;0;0;0;0;4;2;2;2;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1867;8;ESCUELA LA GREDA;5;5105;PUCHUNCAVÍ;2;2;110;6;8;7;6;11;8;6;8;60;10;8;5;3;4;7;8;7;52;2;0;0;0;1;0;0;1;4;1;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2010;1868;6;ESCUELA LA CHOCOTA;5;5105;PUCHUNCAVÍ;2;2;110;19;14;20;17;14;14;15;18;131;5;7;11;8;7;12;6;9;65;0;2;0;0;3;1;2;0;8;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;3;0;1;1;0;0;0;7;0;0;0;0;1;0;0;0;1
2010;1869;4;ESCUELA LOS MAQUIS;5;5105;PUCHUNCAVÍ;2;2;110;1;3;0;1;0;1;0;0;6;1;3;3;2;3;5;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1870;8;ESCUELA CAMPICHE;5;5105;PUCHUNCAVÍ;2;2;110;9;8;4;3;8;7;0;0;39;5;4;3;4;4;1;0;0;21;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;5;0;0;0;0;0;0;0;0;0
2010;1871;6;ESCUELA BASICA EL RINCON;5;5105;PUCHUNCAVÍ;2;2;110;1;3;2;3;4;2;5;8;28;3;3;3;7;6;4;11;4;41;1;1;0;0;1;0;0;0;3;0;0;0;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;2
2010;1873;2;ESCUELA HORCON;5;5105;PUCHUNCAVÍ;2;2;110;3;4;4;7;6;9;5;5;43;4;4;4;1;4;2;4;3;26;2;0;0;0;1;1;2;0;6;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;4;0;0;0;2;1;0;0;0;3
2010;1874;0;ESCUELA BASICA LA LAGUNA;5;5105;PUCHUNCAVÍ;2;2;110;3;5;5;5;6;8;2;9;43;6;3;7;4;5;3;8;4;40;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;3
2010;1875;9;ESCUELA MAITENCILLO;5;5105;PUCHUNCAVÍ;2;2;110;1;9;4;8;5;4;6;6;43;3;2;1;2;5;2;1;2;18;0;0;0;0;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;4;1;1;0;0;0;0;0;0;2
2010;1876;7;ESCUELA BASICA LA QUEBRADA;5;5105;PUCHUNCAVÍ;2;2;110;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1877;5;ESCUELA PUCALAN;5;5105;PUCHUNCAVÍ;2;2;110;1;1;0;2;3;2;0;0;9;2;2;0;0;1;2;0;0;7;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1878;3;ESCUELA BASICA  EL RUNGUE;5;5105;PUCHUNCAVÍ;2;2;110;5;2;1;5;2;3;2;2;22;3;0;0;1;3;4;2;2;15;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1
2010;1880;5;COLEGIO ANDRES BELLO LOPEZ;5;5106;QUILPUÉ;1;1;110;11;8;8;14;11;20;17;21;110;8;9;11;9;15;13;19;19;103;1;0;0;4;2;1;5;3;16;0;1;0;0;3;1;1;0;6;1;0;0;0;1;0;2;0;4;0;0;0;0;1;1;0;1;3;0;0;5;0;4;2;3;1;15;1;0;1;4;0;2;1;0;9
2010;1880;5;COLEGIO ANDRES BELLO LOPEZ;5;5106;QUILPUÉ;1;1;510;109;72;25;30;0;0;0;0;236;36;46;15;11;0;0;0;0;108;17;8;11;3;0;0;0;0;39;6;3;3;0;0;0;0;0;12;26;4;5;1;0;0;0;0;36;11;4;6;0;0;0;0;0;21;22;5;8;1;0;0;0;0;36;7;2;1;0;0;0;0;0;10
2010;1880;5;COLEGIO ANDRES BELLO LOPEZ;5;5106;QUILPUÉ;1;1;810;0;0;16;0;0;0;0;0;16;0;0;6;0;0;0;0;0;6;0;0;4;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;1881;3;ESCUELA LUIS CRUZ MARTINEZ;5;5106;QUILPUÉ;1;1;110;21;24;32;31;22;33;26;29;218;20;26;21;21;44;27;30;27;216;3;3;2;0;0;2;3;0;13;2;2;3;0;0;1;1;0;9;3;2;1;3;1;0;0;1;11;1;1;2;0;0;2;1;0;7;1;2;3;2;2;2;2;0;14;1;2;1;1;1;0;2;1;9
2010;1882;1;LICEO GUILLERMO GRONEMEYER ZAMORANO;5;5106;QUILPUÉ;1;1;310;35;35;32;43;0;0;0;0;145;29;28;30;27;0;0;0;0;114;23;18;7;1;0;0;0;0;49;9;15;11;3;0;0;0;0;38;12;3;3;4;0;0;0;0;22;2;2;3;3;0;0;0;0;10;6;2;4;2;0;0;0;0;14;5;2;4;1;0;0;0;0;12
2010;1884;8;LICEO COMERCIAL ALEJANDRO LUBET V;5;5106;QUILPUÉ;1;1;363;0;0;69;0;0;0;0;0;69;0;0;26;0;0;0;0;0;26;0;0;5;0;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;32;0;0;0;0;0;32;0;0;11;0;0;0;0;0;11;0;0;8;0;0;0;0;0;8;0;0;7;0;0;0;0;0;7
2010;1884;8;LICEO COMERCIAL ALEJANDRO LUBET V;5;5106;QUILPUÉ;1;1;410;82;98;90;79;0;0;0;0;349;138;144;151;135;0;0;0;0;568;27;9;11;11;0;0;0;0;58;32;19;8;8;0;0;0;0;67;24;10;4;8;0;0;0;0;46;28;9;5;3;0;0;0;0;45;12;8;6;2;0;0;0;0;28;9;11;5;5;0;0;0;0;30
2010;1884;8;LICEO COMERCIAL ALEJANDRO LUBET V;5;5106;QUILPUÉ;1;1;463;19;0;8;16;0;0;0;0;43;21;0;34;39;0;0;0;0;94;3;0;2;1;0;0;0;0;6;1;0;2;4;0;0;0;0;7;33;0;19;5;0;0;0;0;57;11;0;29;6;0;0;0;0;46;8;0;1;0;0;0;0;0;9;2;0;2;0;0;0;0;0;4
2010;1885;6;COLEGIO CAPITAN IGNACIO CARRERA PINTO;5;5106;QUILPUÉ;1;1;110;6;6;6;9;9;13;6;11;66;1;4;8;8;7;7;14;7;56;1;1;1;2;6;0;2;1;14;0;0;0;0;1;3;0;0;4;0;1;1;1;1;1;1;0;6;0;0;0;0;0;1;0;0;1;0;1;0;0;2;0;1;1;5;0;0;0;0;0;0;0;0;0
2010;1886;4;ESCUELA MANUEL BULNES PRIETO;5;5106;QUILPUÉ;1;1;110;8;28;26;26;36;24;33;63;244;16;19;23;15;15;38;34;35;195;1;2;4;1;3;7;2;4;24;0;0;1;0;3;1;4;5;14;0;0;1;0;0;1;0;0;2;2;0;2;0;0;1;0;2;7;3;3;2;0;0;7;2;1;18;2;2;1;5;2;2;5;3;22
2010;1887;2;ESCUELA GUARDIAMARINA GUILLERMO ZANARTU I.;5;5106;QUILPUÉ;1;1;110;21;25;25;30;24;51;47;65;288;21;26;31;22;42;45;45;58;290;9;1;5;0;3;0;3;4;25;1;3;3;1;0;1;5;1;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;3;2;4;2;2;2;5;2;22;1;4;1;1;1;1;2;2;13
2010;1888;0;ESC.CDTE. ELEUTERIO RAMIREZ MOLINA;5;5106;QUILPUÉ;1;1;110;9;9;20;17;15;16;27;33;146;16;14;7;8;22;18;22;24;131;0;0;2;0;1;3;2;2;10;0;1;0;0;2;0;1;2;6;1;1;0;1;1;0;1;1;6;1;0;0;0;0;1;1;1;4;1;1;0;1;4;2;2;1;12;1;3;4;2;0;1;2;2;15
2010;1889;9;COLEGIO FERNANDO DURAN VILLARREAL;5;5106;QUILPUÉ;1;1;110;27;21;32;28;46;37;37;38;266;14;28;24;25;30;32;31;30;214;2;0;1;0;5;0;0;0;8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;2;2;5;3;0;5;1;1;19;2;4;9;2;0;0;1;3;21
2010;1890;2;COLEGIO JOSE MIGUEL INFANTE;5;5106;QUILPUÉ;1;1;110;9;16;12;13;9;10;16;14;99;7;4;5;8;6;17;6;8;61;0;0;1;0;4;1;3;0;9;1;0;0;0;2;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;2;2;0;5;1;0;1;0;0;2;1;0;5
2010;1891;0;ESCUELA BASICA JORGE ROCK LARA;5;5106;QUILPUÉ;1;1;110;11;11;17;14;17;19;20;11;120;14;12;4;15;10;14;15;20;104;3;0;1;1;0;1;0;0;6;0;1;0;0;0;1;0;3;5;2;0;0;0;0;0;1;0;3;1;1;0;0;0;0;1;1;4;2;0;1;0;1;0;1;0;5;1;1;0;0;1;1;1;2;7
2010;1892;9;ESCUELA BASICA GASPAR CABRALES;5;5106;QUILPUÉ;1;1;110;19;16;13;16;8;14;12;19;117;10;13;13;13;17;12;15;21;114;1;1;0;1;3;0;1;0;7;1;1;0;0;1;0;1;0;4;5;0;0;0;0;0;1;0;6;0;0;0;0;1;0;0;1;2;3;0;1;0;1;0;0;0;5;0;1;1;1;2;2;1;0;8
2010;1893;7;ESCUELA BASICA DARIO SALAS;5;5106;QUILPUÉ;1;1;110;5;8;13;16;15;29;21;12;119;9;10;11;9;9;16;25;17;106;1;1;0;0;0;0;3;4;9;3;0;0;0;0;1;0;0;4;0;0;1;3;1;0;1;3;9;1;1;0;0;0;0;0;1;3;0;1;2;1;0;1;2;1;8;1;2;0;1;0;1;1;1;7
2010;1894;5;CENTRO DE EDUCACION DE ADULTOS;5;5106;QUILPUÉ;1;1;167;0;3;28;0;0;0;0;0;31;0;4;14;0;0;0;0;0;18;0;3;15;0;0;0;0;0;18;0;2;5;0;0;0;0;0;7;0;10;38;0;0;0;0;0;48;0;7;16;0;0;0;0;0;23;0;0;10;0;0;0;0;0;10;0;1;2;0;0;0;0;0;3
2010;1894;5;CENTRO DE EDUCACION DE ADULTOS;5;5106;QUILPUÉ;1;1;363;4;0;45;0;0;0;0;0;49;5;0;47;0;0;0;0;0;52;3;0;7;0;0;0;0;0;10;1;0;3;0;0;0;0;0;4;18;0;24;0;0;0;0;0;42;7;0;22;0;0;0;0;0;29;0;0;8;0;0;0;0;0;8;0;0;6;0;0;0;0;0;6
2010;1894;5;CENTRO DE EDUCACION DE ADULTOS;5;5106;QUILPUÉ;1;1;563;31;0;9;18;0;0;0;0;58;8;0;1;2;0;0;0;0;11;18;0;4;0;0;0;0;0;22;4;0;0;0;0;0;0;0;4;49;0;5;0;0;0;0;0;54;15;0;1;0;0;0;0;0;16;7;0;1;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0
2010;1894;5;CENTRO DE EDUCACION DE ADULTOS;5;5106;QUILPUÉ;1;1;663;8;0;6;6;0;0;0;0;20;26;0;31;22;0;0;0;0;79;11;0;1;0;0;0;0;0;12;13;0;3;1;0;0;0;0;17;12;0;4;3;0;0;0;0;19;30;0;9;0;0;0;0;0;39;2;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;5
2010;1895;3;LICEO TECNICO PROFESIONAL MANNHEIM;5;5106;QUILPUÉ;1;1;110;12;13;12;11;11;10;12;18;99;12;10;6;11;11;8;16;17;91;0;1;0;2;0;1;3;4;11;1;1;2;0;0;1;2;1;8;3;0;1;0;1;2;1;1;9;1;0;0;0;0;0;0;0;1;2;1;1;2;2;5;0;5;18;1;2;1;3;2;1;0;0;10
2010;1895;3;LICEO TECNICO PROFESIONAL MANNHEIM;5;5106;QUILPUÉ;1;1;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2
2010;1895;3;LICEO TECNICO PROFESIONAL MANNHEIM;5;5106;QUILPUÉ;1;1;510;71;102;83;74;0;0;0;0;330;18;19;10;4;0;0;0;0;51;32;11;13;0;0;0;0;0;56;9;1;0;0;0;0;0;0;10;17;6;7;0;0;0;0;0;30;2;0;0;0;0;0;0;0;2;15;5;1;2;0;0;0;0;23;1;0;1;0;0;0;0;0;2
2010;1898;8;ESCUELA THEODOR HEUSS;5;5106;QUILPUÉ;1;1;110;11;11;10;16;9;12;15;14;98;6;13;17;6;10;10;12;13;87;5;1;2;1;4;3;3;1;20;2;2;2;0;0;2;2;1;11;0;1;0;0;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;5;2;2;0;0;0;0;1;0;5
2010;1899;6;ESCUELA TENIENTE IGNACIO SERRANO MONTANER;5;5106;QUILPUÉ;1;2;110;6;8;10;9;11;9;13;16;82;10;10;10;10;16;9;19;11;95;2;0;0;2;1;3;2;0;10;2;1;0;0;0;0;0;0;3;0;1;0;0;1;0;0;0;2;1;0;0;0;2;1;0;1;5;1;2;0;2;3;0;1;0;9;0;1;0;0;3;3;1;0;8
2010;1900;3;ESCUELA LOS MOLLES DE MARGA MARGA;5;5106;QUILPUÉ;1;2;110;3;3;2;2;4;3;0;0;17;4;3;3;3;2;4;0;0;19;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
