RBD;DGV_RBD;NOM_RBD;LET_RBD;NUM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO;AGNO
14336;7;LIC TEC PROF OBISPO RAFAEL LIRA; ;0;5;5106;QUILPUE;3;0;410;0;0;7;8;0;0;0;0;15;0;0;22;21;0;0;0;0;43;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14336;7;LIC TEC PROF OBISPO RAFAEL LIRA; ;0;5;5106;QUILPUE;3;0;610;0;0;9;15;0;0;0;0;24;0;0;21;10;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14338;3;INSTITUTO ITEP; ; ;5;5101;VALPARAISO;4;0;360;2;2;1;3;0;0;0;0;8;0;2;0;6;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;5;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14338;3;INSTITUTO ITEP; ; ;5;5101;VALPARAISO;4;0;361;2;0;13;0;0;0;0;0;15;1;0;10;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;4;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2006
14338;3;INSTITUTO ITEP; ; ;5;5101;VALPARAISO;4;0;460;0;0;3;3;0;0;0;0;6;0;0;3;3;0;0;0;0;6;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;6;0;0;3;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14338;3;INSTITUTO ITEP; ; ;5;5101;VALPARAISO;4;0;660;0;0;3;1;0;0;0;0;4;0;0;2;1;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14348;0;COLEGIO ESPIRITU SANTO; ;0;5;5601;SAN ANTONIO;3;0;110;31;40;40;41;41;41;33;33;300;40;43;41;35;34;25;39;25;282;0;0;0;0;1;2;2;1;6;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;1;0;1;0;4;0;0;0;1;1;0;0;1;3;2006
14348;0;COLEGIO ESPIRITU SANTO; ;0;5;5601;SAN ANTONIO;3;0;310;29;14;0;0;0;0;0;0;43;30;25;0;0;0;0;0;0;55;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;4;2006
14348;0;COLEGIO ESPIRITU SANTO; ;0;5;5601;SAN ANTONIO;3;0;410;0;0;14;11;0;0;0;0;25;0;0;15;11;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14351;0;SAINT  GREGORY  COLLEGE; ;509;5;5109;VINA DEL MAR;3;0;110;17;17;13;14;13;7;15;14;110;10;9;9;9;5;14;14;4;74;0;0;1;0;0;4;1;0;6;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2006
14358;8;COLEGIO NACIONAL SANTA ANA; ;0;5;5108;VILLA ALEMANA;3;0;110;34;44;35;30;34;37;34;45;293;28;25;35;36;40;40;42;39;285;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;2;1;0;0;1;0;4;1;0;0;0;0;1;1;0;3;2006
14358;8;COLEGIO NACIONAL SANTA ANA; ;0;5;5108;VILLA ALEMANA;3;0;310;47;42;34;45;0;0;0;0;168;75;42;43;42;0;0;0;0;202;2;0;2;0;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;4;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;3;2006
14359;6;COLEGIO LOS REYES; ;0;5;5106;QUILPUE;3;0;110;38;38;36;35;32;33;37;40;289;38;30;39;39;50;41;35;38;310;0;0;3;0;1;0;2;0;6;0;1;0;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;3;0;6;2;1;1;0;0;0;10;2;0;0;3;1;0;0;0;6;2006
14359;6;COLEGIO LOS REYES; ;0;5;5106;QUILPUE;3;0;310;31;27;37;39;0;0;0;0;134;38;42;35;26;0;0;0;0;141;2;2;1;0;0;0;0;0;5;3;2;3;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14363;4;COLEGIO HISPANO; ;0;5;5108;VILLA ALEMANA;3;0;110;33;38;33;32;33;27;41;35;272;31;35;29;34;30;31;42;35;267;0;0;0;0;0;3;0;0;3;1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;3;0;0;1;1;0;7;0;0;1;0;1;0;0;0;2;2006
14363;4;COLEGIO HISPANO; ;0;5;5108;VILLA ALEMANA;3;0;310;45;33;48;47;0;0;0;0;173;54;31;56;68;0;0;0;0;209;11;8;3;1;0;0;0;0;23;5;9;3;0;0;0;0;0;17;6;1;0;0;0;0;0;0;7;4;3;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;5;2006
14364;2;COLEGIO JORGE WILLIAMS; ;0;5;5101;VALPARAISO;3;0;110;12;17;14;10;12;10;12;14;101;4;8;8;7;13;12;6;6;64;2;1;3;2;2;1;3;1;15;1;2;0;0;0;1;0;1;5;1;0;1;1;0;0;0;1;4;1;1;0;1;0;4;0;1;8;3;2;2;2;0;3;1;1;14;3;3;4;0;3;3;0;1;17;2006
14365;0;COLEGIO CHARLES DICKENS; ;0;5;5106;QUILPUE;3;0;110;12;9;9;10;22;14;21;14;111;6;7;9;9;10;10;7;11;69;0;0;1;2;0;0;1;1;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;2;8;1;0;0;2;0;2;0;0;5;2006
14365;0;COLEGIO CHARLES DICKENS; ;0;5;5106;QUILPUE;3;0;310;28;23;27;28;0;0;0;0;106;41;24;32;20;0;0;0;0;117;7;6;2;2;0;0;0;0;17;3;2;7;0;0;0;0;0;12;4;6;5;3;0;0;0;0;18;0;0;2;1;0;0;0;0;3;0;3;1;1;0;0;0;0;5;0;0;1;0;0;0;0;0;1;2006
14366;9;LIC  TEC  PROF  OB  RAFAEL LIRA INFANTE; ;0;5;5109;VINA DEL MAR;3;0;510;16;28;27;21;0;0;0;0;92;4;9;2;3;0;0;0;0;18;3;6;0;0;0;0;0;0;9;0;2;0;0;0;0;0;0;2;10;0;1;0;0;0;0;0;11;3;2;1;0;0;0;0;0;6;0;1;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;2006
14371;5;INSTITUTO BALDOR; ;0;5;5101;VALPARAISO;4;0;360;2;5;5;7;0;0;0;0;19;2;5;1;4;0;0;0;0;12;1;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;5;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14371;5;INSTITUTO BALDOR; ;0;5;5101;VALPARAISO;4;0;361;0;0;13;0;0;0;0;0;13;0;0;11;0;0;0;0;0;11;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2006
14372;3;KING EDWARDS SCHOOL I; ;0;5;5106;QUILPUE;3;0;110;0;0;28;33;33;30;24;28;176;0;0;27;30;20;31;24;35;167;0;0;0;2;0;1;2;3;8;0;0;0;0;1;0;2;1;4;0;0;0;0;0;1;1;1;3;0;0;0;0;1;0;0;0;1;0;0;2;1;0;0;0;2;5;0;0;2;1;2;0;1;0;6;2006
14373;1;COLEGIO   JOSE LUIS NORRIS; ;0;5;5601;SAN ANTONIO;3;0;110;7;16;23;22;15;22;28;19;152;16;11;9;13;13;19;16;23;120;0;0;0;1;2;0;2;3;8;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;3;0;0;0;1;6;0;0;0;1;0;0;3;0;4;2006
14373;1;COLEGIO   JOSE LUIS NORRIS; ;0;5;5601;SAN ANTONIO;3;0;310;22;18;20;15;0;0;0;0;75;24;27;21;31;0;0;0;0;103;0;0;3;0;0;0;0;0;3;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;2;2006
14375;8;COLEGIO DIVINA MAESTRA; ;0;5;5108;VILLA ALEMANA;3;0;110;50;46;37;40;43;40;41;32;329;45;62;51;50;39;42;41;28;358;0;0;0;0;2;2;3;1;8;0;1;0;0;1;2;0;1;5;0;1;0;0;0;0;2;3;6;0;1;0;0;0;0;0;0;1;1;2;3;4;4;2;1;2;19;2;3;3;6;3;2;0;0;19;2006
14376;6;COLEGIO SAN CARLOS; ;0;5;5401;LA LIGUA;3;0;110;16;16;17;18;14;17;11;20;129;5;12;7;3;7;5;9;5;53;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3;0;0;1;0;0;0;0;0;1;2006
14377;4;SANTO DOMINGO COUNTRY SCHOOL; ;0;5;5606;SANTO DOMINGO;4;0;110;9;7;3;14;9;10;8;7;67;6;9;9;10;1;8;14;4;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;2006
14377;4;SANTO DOMINGO COUNTRY SCHOOL; ;0;5;5606;SANTO DOMINGO;4;0;310;7;5;8;6;0;0;0;0;26;8;8;8;6;0;0;0;0;30;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14379;0;COLEGIO INTERNACIONAL SEK DEL PACIFICO; ;0;5;5103;CONCON;4;0;110;20;15;19;24;24;19;27;19;167;24;21;24;12;28;16;20;24;169;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;2;2;4;0;1;0;0;1;0;0;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;3;2;0;1;0;0;1;0;2;6;2006
14379;0;COLEGIO INTERNACIONAL SEK DEL PACIFICO; ;0;5;5103;CONCON;4;0;310;26;22;10;22;0;0;0;0;80;12;21;21;20;0;0;0;0;74;1;4;1;0;0;0;0;0;6;2;2;3;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;1;1;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0;4;2006
14380;4;CAERNAFON COLLEGE; ;0;5;5102;CASABLANCA;4;1;110;9;4;7;4;3;4;0;4;35;5;6;8;5;4;4;7;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14380;4;CAERNAFON COLLEGE; ;0;5;5102;CASABLANCA;4;1;310;2;1;5;3;0;0;0;0;11;5;3;3;1;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2006
14381;2;COLEGIO EL VALLE DE CASABLANCA; ;0;5;5102;CASABLANCA;4;0;110;4;3;2;3;4;3;7;6;32;6;5;5;5;2;10;8;5;46;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2006
14381;2;COLEGIO EL VALLE DE CASABLANCA; ;0;5;5102;CASABLANCA;4;0;310;7;6;8;4;0;0;0;0;25;6;5;9;7;0;0;0;0;27;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2006
14387;1;COLEGIO SAN NICOLAS; ;0;5;5109;VINA DEL MAR;3;0;110;19;24;30;24;24;22;26;21;190;21;30;27;20;31;29;32;37;227;0;2;3;0;4;0;4;2;15;3;0;1;0;2;0;2;6;14;1;1;0;1;0;0;0;1;4;0;0;0;0;1;0;1;0;2;2;1;0;0;0;0;1;1;5;1;0;1;2;0;1;0;0;5;2006
14387;1;COLEGIO SAN NICOLAS; ;0;5;5109;VINA DEL MAR;3;0;310;16;19;8;15;0;0;0;0;58;16;17;10;18;0;0;0;0;61;5;7;8;2;0;0;0;0;22;8;2;9;2;0;0;0;0;21;1;1;0;0;0;0;0;0;2;1;0;2;1;0;0;0;0;4;0;0;0;1;0;0;0;0;1;2;0;1;0;0;0;0;0;3;2006
14389;8;COLEGIO JUAN LUIS VIVES; ; ;5;5101;VALPARAISO;3;0;160;0;0;0;9;0;0;0;0;9;0;0;0;5;0;0;0;0;5;0;0;0;11;0;0;0;0;11;0;0;0;9;0;0;0;0;9;0;0;0;2;0;0;0;0;2;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14389;8;COLEGIO JUAN LUIS VIVES; ; ;5;5101;VALPARAISO;3;0;163;0;16;33;95;0;0;0;0;144;0;0;7;12;0;0;0;0;19;0;18;28;56;0;0;0;0;102;0;2;5;2;0;0;0;0;9;0;6;15;26;0;0;0;0;47;0;0;1;4;0;0;0;0;5;0;1;6;7;0;0;0;0;14;0;0;0;0;0;0;0;0;0;2006
14389;8;COLEGIO JUAN LUIS VIVES; ; ;5;5101;VALPARAISO;3;0;360;18;21;9;12;0;0;0;0;60;12;15;10;16;0;0;0;0;53;14;18;6;2;0;0;0;0;40;6;10;3;4;0;0;0;0;23;9;8;1;1;0;0;0;0;19;5;4;1;2;0;0;0;0;12;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;3;2006
14389;8;COLEGIO JUAN LUIS VIVES; ; ;5;5101;VALPARAISO;3;0;361;139;0;184;0;0;0;0;0;323;10;0;40;0;0;0;0;0;50;108;0;86;0;0;0;0;0;194;19;0;18;0;0;0;0;0;37;48;0;46;0;0;0;0;0;94;10;0;11;0;0;0;0;0;21;8;0;9;0;0;0;0;0;17;0;0;2;0;0;0;0;0;2;2006
14392;8;CENTRO INTEGRADO DE EDUC LINDA CORREA; ;0;5;5106;QUILPUE;3;0;110;12;7;0;0;0;0;0;0;19;8;7;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;2006
14395;2;COLEGIO EDUPAC.; ;4;5;5402;CABILDO;3;0;110;38;30;28;20;26;22;20;26;210;24;27;24;26;23;18;38;28;208;0;0;0;0;1;4;1;0;6;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;3;0;0;0;0;0;0;0;1;1;2006
14396;0;COLEGIO MANNEKEN PIS; ;519;5;5109;VINA DEL MAR;3;0;110;12;13;11;9;0;0;0;0;45;14;12;7;10;0;0;0;0;43;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2006
14397;9;COLEGIO CRISTIANO DE QUILLOTA; ;0;5;5501;QUILLOTA;3;0;110;16;15;22;22;19;23;24;27;168;12;9;5;14;6;13;12;26;97;0;7;0;2;9;5;0;4;27;0;5;0;1;3;2;1;2;14;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;0;1;0;0;0;0;1;1;3;2006
14397;9;COLEGIO CRISTIANO DE QUILLOTA; ;0;5;5501;QUILLOTA;3;0;310;18;31;26;32;0;0;0;0;107;33;23;27;30;0;0;0;0;113;10;10;7;8;0;0;0;0;35;4;10;9;0;0;0;0;0;23;5;3;3;0;0;0;0;0;11;4;2;8;0;0;0;0;0;14;1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;2006
14400;2;LICEO TECNICO CARLOS ALESSANDRI A; ;0;5;5602;ALGARROBO;2;0;361;4;0;5;0;0;0;0;0;9;5;0;9;0;0;0;0;0;14;4;0;0;0;0;0;0;0;4;1;0;2;0;0;0;0;0;3;7;0;7;0;0;0;0;0;14;8;0;2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14400;2;LICEO TECNICO CARLOS ALESSANDRI A; ;0;5;5602;ALGARROBO;2;0;410;16;15;12;8;0;0;0;0;51;12;15;21;26;0;0;0;0;74;6;3;1;0;0;0;0;0;10;0;3;1;1;0;0;0;0;5;3;2;1;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2006
14400;2;LICEO TECNICO CARLOS ALESSANDRI A; ;0;5;5602;ALGARROBO;2;0;510;39;41;41;41;0;0;0;0;162;40;57;32;21;0;0;0;0;150;11;9;3;6;0;0;0;0;29;4;3;1;1;0;0;0;0;9;12;3;1;2;0;0;0;0;18;2;3;2;0;0;0;0;0;7;4;1;0;1;0;0;0;0;6;0;1;0;0;0;0;0;0;1;2006
14402;9;COLEGIO MONTESSORI YERPUN; ; ;5;5106;QUILPUE;4;0;110;13;9;10;9;5;5;7;9;67;6;9;12;7;11;9;3;4;61;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2006
14412;6;COLEGIO SAN PABLO; ;0;5;5701;SAN FELIPE;3;0;110;6;7;5;4;8;0;0;0;30;2;0;3;4;2;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14413;4;ESCUELA SANTA CLARA; ; ;5;5101;VALPARAISO;3;0;110;20;16;19;15;17;15;19;19;140;20;26;21;27;19;28;21;21;183;0;0;0;1;1;0;1;0;3;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14414;2;COLEGIO PARTICULAR   EDUCENTER; ;0;5;5302;CALLE LARGA;3;0;110;8;11;12;7;13;10;5;7;73;12;5;8;4;5;5;6;5;50;1;2;1;0;0;1;2;0;7;0;2;0;0;1;1;0;0;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
14416;9;COLEGIO DOMINGO ORTIZ DE ROZAS; ;0;5;5401;LA LIGUA;3;0;110;24;24;29;36;27;33;25;21;219;18;22;15;17;20;18;20;9;139;1;0;0;1;2;0;0;0;4;0;0;0;1;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;4;0;0;0;0;0;1;0;0;1;2006
14416;9;COLEGIO DOMINGO ORTIZ DE ROZAS; ;0;5;5401;LA LIGUA;3;0;310;37;50;38;29;0;0;0;0;154;45;31;28;30;0;0;0;0;134;2;1;2;0;0;0;0;0;5;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;1;0;0;0;0;0;3;1;1;0;0;0;0;0;0;2;2006
14417;7;COLEGIO PAIDOS; ;0;5;5101;VALPARAISO;3;0;160;0;0;0;7;0;0;0;0;7;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2006
14417;7;COLEGIO PAIDOS; ;0;5;5101;VALPARAISO;3;0;360;7;10;6;0;0;0;0;0;23;7;6;5;0;0;0;0;0;18;1;2;1;0;0;0;0;0;4;0;3;0;0;0;0;0;0;3;12;5;2;0;0;0;0;0;19;4;5;3;0;0;0;0;0;12;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;2006
14417;7;COLEGIO PAIDOS; ;0;5;5101;VALPARAISO;3;0;361;0;0;13;0;0;0;0;0;13;0;0;15;0;0;0;0;0;15;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
14418;5;COLEGIO PANAL; ;0;5;5106;QUILPUE;3;0;110;4;6;6;8;7;17;14;12;74;5;4;4;4;3;2;7;10;39;0;0;0;0;0;1;2;1;4;2;0;0;0;0;0;0;1;3;1;0;0;0;0;0;5;1;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3;0;0;0;0;0;0;1;0;1;2006
14418;5;COLEGIO PANAL; ;0;5;5106;QUILPUE;3;0;310;0;0;13;19;0;0;0;0;32;0;0;11;7;0;0;0;0;18;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;2006
14418;5;COLEGIO PANAL; ;0;5;5106;QUILPUE;3;0;610;11;21;6;9;0;0;0;0;47;16;6;8;12;0;0;0;0;42;3;4;1;0;0;0;0;0;8;1;2;0;0;0;0;0;0;3;1;3;2;1;0;0;0;0;7;3;1;0;0;0;0;0;0;4;3;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1;2006
14420;7;COLEGIO EL ALBA; ;0;5;5604;EL QUISCO;3;0;110;12;11;7;7;5;11;11;6;70;8;6;8;10;9;5;9;9;64;0;0;0;0;0;1;2;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;2;2;0;2;0;1;0;1;0;6;2;0;1;1;0;0;1;0;5;2006
14420;7;COLEGIO EL ALBA; ;0;5;5604;EL QUISCO;3;0;310;7;8;9;9;0;0;0;0;33;7;11;9;3;0;0;0;0;30;2;1;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;3;2006
14421;5;CENTRO DE EDUC  ADULTOS CEAVI; ;0;5;5109;VINA DEL MAR;3;0;160;0;0;0;14;0;0;0;0;14;0;0;0;6;0;0;0;0;6;0;0;0;4;0;0;0;0;4;0;0;0;7;0;0;0;0;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
14421;5;CENTRO DE EDUC  ADULTOS CEAVI; ;0;5;5109;VINA DEL MAR;3;0;360;12;12;0;0;0;0;0;0;24;6;6;0;0;0;0;0;0;12;13;20;0;0;0;0;0;0;33;7;4;0;0;0;0;0;0;11;1;3;0;0;0;0;0;0;4;1;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2006
14421;5;CENTRO DE EDUC  ADULTOS CEAVI; ;0;5;5109;VINA DEL MAR;3;0;361;11;0;22;0;0;0;0;0;33;13;0;34;0;0;0;0;0;47;10;0;12;0;0;0;0;0;22;13;0;8;0;0;0;0;0;21;2;0;12;0;0;0;0;0;14;6;0;6;0;0;0;0;0;12;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2006
14427;4;ESCUELA PART  P  GUSTAVO FILIPPI M; ;0;5;5506;NOGALES;3;0;110;32;36;43;39;37;26;54;45;312;24;31;35;27;25;37;24;37;240;1;0;2;1;4;9;8;3;28;2;4;2;0;2;0;3;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;0;5;0;1;0;0;0;0;0;0;1;2006
14428;2;VINA DEL MAR COLLEGE; ;0;5;5109;VINA DEL MAR;4;0;110;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
