AGNO;RBD;DV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO;SI_HOM_01;SI_HOM_02;SI_HOM_03;SI_HOM_04;SI_HOM_05;SI_HOM_06;SI_HOM_07;SI_HOM_08;SI_HOM_TO;SI_MUJ_01;SI_MUJ_02;SI_MUJ_03;SI_MUJ_04;SI_MUJ_05;SI_MUJ_06;SI_MUJ_07;SI_MUJ_08;SI_MUJ_TO
2012;52;3;LICEO DOMINGO SANTA MARIA;15;15101;ARICA;3;0;310;136;161;109;83;0;0;0;0;489;171;121;115;97;0;0;0;0;504;20;13;7;7;0;0;0;0;47;15;16;10;2;0;0;0;0;43;1;2;1;3;0;0;0;0;7;5;1;8;2;0;0;0;0;16;10;8;8;4;0;0;0;0;30;21;13;11;7;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;52;3;LICEO DOMINGO SANTA MARIA;15;15101;ARICA;3;0;410;72;61;31;22;0;0;0;0;186;76;63;38;34;0;0;0;0;211;13;4;0;1;0;0;0;0;18;6;4;1;0;0;0;0;0;11;3;1;4;0;0;0;0;0;8;5;1;0;2;0;0;0;0;8;8;1;13;0;0;0;0;0;22;8;0;9;6;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;52;3;LICEO DOMINGO SANTA MARIA;15;15101;ARICA;3;0;810;0;0;16;24;0;0;0;0;40;0;0;20;12;0;0;0;0;32;0;0;3;0;0;0;0;0;3;0;0;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;56;6;COLEGIO SAN MARCOS DE ARICA;15;15101;ARICA;3;0;110;26;35;33;42;45;39;34;39;293;34;34;30;34;27;32;28;32;251;0;0;2;0;0;0;4;0;6;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;2;2;9;1;3;1;2;1;0;1;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;56;6;COLEGIO SAN MARCOS DE ARICA;15;15101;ARICA;3;0;310;44;33;36;32;0;0;0;0;145;34;37;39;27;0;0;0;0;137;8;3;3;0;0;0;0;0;14;5;2;1;0;0;0;0;0;8;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;3;1;1;6;0;0;0;0;11;2;2;0;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;59;0;COLEGIO SAN JORGE;15;15101;ARICA;4;0;110;38;27;22;22;22;30;29;21;211;27;28;24;20;22;25;22;16;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;4;1;0;0;0;0;0;0;0;1;4;1;0;2;2;0;2;1;12;1;0;1;1;1;1;4;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;59;0;COLEGIO SAN JORGE;15;15101;ARICA;4;0;310;19;32;14;16;0;0;0;0;81;21;19;23;15;0;0;0;0;78;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;4;1;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;60;4;COLEGIO ALEMAN DE ARICA;15;15101;ARICA;3;0;110;27;25;30;32;17;39;30;29;229;33;34;35;33;23;28;26;30;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;0;0;3;0;0;12;0;0;3;1;1;2;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;60;4;COLEGIO ALEMAN DE ARICA;15;15101;ARICA;3;0;310;21;19;23;9;0;0;0;0;72;17;24;28;15;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;0;0;6;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;67;1;ABRAHAM LINCOLN SCHOOL;15;15101;ARICA;3;0;110;33;31;31;34;40;27;23;18;237;30;34;31;27;25;34;27;14;222;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;1;0;6;2;1;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;67;1;ABRAHAM LINCOLN SCHOOL;15;15101;ARICA;3;0;310;18;16;13;5;0;0;0;0;52;15;6;13;6;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;69;8;JUNIOR COLLEGE;15;15101;ARICA;4;0;110;13;19;20;25;17;11;15;22;142;12;9;21;19;14;16;22;19;132;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;69;8;JUNIOR COLLEGE;15;15101;ARICA;4;0;310;27;29;17;21;0;0;0;0;94;22;25;29;19;0;0;0;0;95;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;70;1;ESCUELA VALLE DE ESQUINA;15;15102;CAMARONES;2;1;110;1;0;0;0;0;3;0;0;4;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;72;8;LICEO  VALLE DE CODPA;15;15102;CAMARONES;2;1;110;0;2;0;3;1;2;3;3;14;1;0;0;1;1;1;2;3;9;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;0;0;0;0;0;0;1;2;2;1;0;0;2;0;4;0;9;1;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;72;8;LICEO  VALLE DE CODPA;15;15102;CAMARONES;2;1;710;7;5;1;0;0;0;0;0;13;2;2;1;1;0;0;0;0;6;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;3;1;2;0;0;0;0;0;6;1;0;1;1;0;0;0;0;3;5;0;0;0;0;0;0;0;5;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;73;6;ESCUELA VALLE DE COBIJA;15;15102;CAMARONES;2;1;110;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;74;4;ESCUELA VALLE DE CAMARONES;15;15102;CAMARONES;2;1;110;1;2;0;1;0;1;0;0;5;1;2;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;75;2;ESCUELA VALLE DE GUANACAGUA;15;15102;CAMARONES;2;1;110;0;0;0;1;2;0;0;0;3;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;76;0;ESCUELA VALLE DE CUYA;15;15102;CAMARONES;2;1;110;0;0;1;3;1;2;0;0;7;1;0;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;78;7;LICEO GRANADEROS;15;15201;PUTRE;2;1;110;8;5;14;8;3;7;8;7;60;11;8;10;5;8;5;5;10;62;0;0;0;0;0;0;3;0;3;0;0;0;0;0;1;0;1;2;1;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;2;1;0;0;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;78;7;LICEO GRANADEROS;15;15201;PUTRE;2;1;610;0;6;2;3;0;0;0;0;11;0;7;0;4;0;0;0;0;11;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;78;7;LICEO GRANADEROS;15;15201;PUTRE;2;1;710;5;0;2;2;0;0;0;0;9;16;0;3;0;0;0;0;0;19;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;79;5;ESCUELA EL MARQUEZ;15;15201;PUTRE;2;1;110;2;1;1;1;6;1;4;0;16;0;0;0;0;2;3;3;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;81;7;ESCUELA PAYACHATAS;15;15201;PUTRE;2;1;110;1;1;0;0;0;0;0;0;2;0;1;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;82;5;ESCUELA SAN FRANCISCO DE ASIS;15;15201;PUTRE;2;1;110;0;0;0;1;2;2;0;0;5;4;0;1;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;83;3;ESCUELA COTA COTANI;15;15201;PUTRE;2;1;110;0;0;0;0;3;0;0;0;3;0;1;0;1;1;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;84;1;ESCUELA LOS ALAMOS;15;15201;PUTRE;2;1;110;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;86;8;ESCUELA SAN SANTIAGO DE BELEN;15;15201;PUTRE;2;1;110;1;0;2;1;0;0;0;0;4;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;87;6;ESCUELA ANCOLACANE;15;15202;GENERAL LAGOS;2;1;110;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;88;4;ESCUELA ALCERRECA;15;15202;GENERAL LAGOS;2;1;110;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;89;2;ESCUELA HUMAPALCA;15;15202;GENERAL LAGOS;2;1;110;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;90;6;ESCUELA INTERNADO VISVIRI;15;15202;GENERAL LAGOS;2;1;110;1;3;2;0;2;2;5;1;16;0;1;1;0;2;6;1;7;18;0;1;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;91;4;ESCUELA COSAPILLA;15;15202;GENERAL LAGOS;2;1;110;1;1;1;0;1;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;92;2;ESCUELA CHISLLUMA;15;15202;GENERAL LAGOS;2;1;110;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;93;0;ESCUELA CHUJLLUTA;15;15202;GENERAL LAGOS;2;1;110;0;1;3;2;0;1;0;0;7;1;0;1;1;2;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;94;9;ESCUELA GUACOYO;15;15202;GENERAL LAGOS;2;1;110;1;0;2;0;0;0;0;0;3;1;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;95;7;ESCUELA COLPITAS;15;15202;GENERAL LAGOS;2;1;110;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1101;IQUIQUE;1;0;410;27;40;34;31;0;0;0;0;132;69;53;78;76;0;0;0;0;276;11;11;4;3;0;0;0;0;29;22;8;7;3;0;0;0;0;40;28;7;4;1;0;0;0;0;40;26;19;16;5;0;0;0;0;66;21;12;17;4;0;0;0;0;54;31;16;25;7;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1101;IQUIQUE;1;0;463;3;0;5;12;0;0;0;0;20;8;0;18;34;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;49;0;14;5;0;0;0;0;68;34;0;21;5;0;0;0;0;60;5;0;5;2;0;0;0;0;12;9;0;6;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1101;IQUIQUE;1;0;110;9;9;15;14;27;27;25;33;159;11;19;23;21;35;27;27;29;192;0;0;0;1;3;1;1;1;7;2;0;0;0;1;1;6;1;11;0;2;0;0;0;0;0;0;2;1;0;0;1;0;1;0;0;3;0;2;0;0;1;1;3;0;7;2;0;0;0;1;4;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1101;IQUIQUE;1;0;310;16;17;15;8;0;0;0;0;56;20;17;6;10;0;0;0;0;53;2;2;1;0;0;0;0;0;5;1;1;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;3;1;0;2;0;0;0;0;0;3;0;1;2;0;0;0;0;0;3;0;1;2;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;IQUIQUE;5;1;310;67;78;0;0;0;0;0;0;145;19;27;0;0;0;0;0;0;46;22;13;0;0;0;0;0;0;35;10;4;0;0;0;0;0;0;14;16;10;0;0;0;0;0;0;26;9;0;0;0;0;0;0;0;9;10;10;0;0;0;0;0;0;20;4;5;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;IQUIQUE;5;1;510;0;0;68;58;0;0;0;0;126;0;0;3;2;0;0;0;0;5;0;0;6;3;0;0;0;0;9;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;IQUIQUE;5;1;810;0;0;27;14;0;0;0;0;41;0;0;19;29;0;0;0;0;48;0;0;2;3;0;0;0;0;5;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;2;2;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;1;1101;IQUIQUE;1;0;110;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;1;1101;IQUIQUE;1;0;310;62;57;67;69;0;0;0;0;255;56;67;86;82;0;0;0;0;291;6;3;4;3;0;0;0;0;16;3;2;0;0;0;0;0;0;5;11;3;5;4;0;0;0;0;23;12;2;4;1;0;0;0;0;19;15;4;10;9;0;0;0;0;38;21;11;13;8;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;IQUIQUE;1;0;510;27;12;79;80;0;0;0;0;198;15;17;5;3;0;0;0;0;40;3;2;12;9;0;0;0;0;26;5;2;1;0;0;0;0;0;8;9;2;18;8;0;0;0;0;37;3;1;1;0;0;0;0;0;5;6;1;21;1;0;0;0;0;29;1;3;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;IQUIQUE;1;0;610;10;16;7;4;0;0;0;0;37;16;22;70;55;0;0;0;0;163;6;5;0;1;0;0;0;0;12;10;9;8;6;0;0;0;0;33;13;5;0;1;0;0;0;0;19;5;4;17;8;0;0;0;0;34;3;2;1;1;0;0;0;0;7;4;3;9;2;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;0;410;13;15;3;8;0;0;0;0;39;20;14;8;17;0;0;0;0;59;0;4;1;0;0;0;0;0;5;6;3;2;0;0;0;0;0;11;18;10;3;3;0;0;0;0;34;16;9;5;3;0;0;0;0;33;7;3;2;2;0;0;0;0;14;4;1;4;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;0;510;0;0;4;6;0;0;0;0;10;0;0;5;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;5;1;0;0;0;0;6;0;0;4;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;0;610;0;0;7;0;0;0;0;0;7;0;0;3;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;110;4;ESCUELA DOMINGO SANTA MARIA;1;1101;IQUIQUE;1;0;110;13;14;9;7;7;8;15;22;95;0;0;0;0;0;0;27;26;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;3;5;2;2;2;2;2;1;1;2;14;0;0;0;0;0;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;110;4;ESCUELA DOMINGO SANTA MARIA;1;1101;IQUIQUE;1;0;310;9;0;0;0;0;0;0;0;9;20;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;111;2;ESCUELA GABRIELA MISTRAL;1;1101;IQUIQUE;1;0;110;25;36;21;19;18;19;18;18;174;24;24;19;21;13;14;21;17;153;2;0;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;3;1;3;1;0;0;1;0;1;7;0;1;0;0;1;0;0;1;3;3;0;1;0;2;1;0;0;7;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;112;0;ESCUELA EDUARDO LLANOS;1;1101;IQUIQUE;1;0;110;32;36;30;33;36;35;31;18;251;18;19;39;30;22;29;33;14;204;2;0;1;1;0;2;0;1;7;0;0;0;0;1;0;1;0;2;3;0;2;1;5;2;3;2;18;3;2;3;2;3;3;4;0;20;5;3;9;1;7;5;4;2;36;5;3;1;2;0;0;1;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH;1;1101;IQUIQUE;1;0;110;44;40;45;59;32;52;40;42;354;44;45;40;39;44;43;46;49;350;9;2;3;1;4;8;13;1;41;5;2;2;1;3;8;6;4;31;7;6;4;4;5;12;2;6;46;4;3;3;3;6;2;8;7;36;6;2;5;1;12;3;13;3;45;9;3;4;2;7;5;9;2;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
